timestamp,market_ts,market_slug,side,price,size,inventory_after,cvd_skew,signal_type
2026-04-10T13:43:36.249422,1775803200,btc-updown-5m-1775803200,BUY,0.56,10,10,0.01,BULLISH
2026-04-10T13:43:57.676318,1775803200,btc-updown-5m-1775803200,SELL,0.57,10,0,0.0,NEUTRAL
2026-04-10T13:44:29.654241,1775803200,btc-updown-5m-1775803200,BUY,0.64,10,10,0.05,STRONG_BULL
2026-04-10T13:45:00.972806,1775803200,btc-updown-5m-1775803200,SETTLE,1.0,10,0,0.0,UP
2026-04-10T13:45:22.714882,1775803500,btc-updown-5m-1775803500,BUY,0.79,10,10,0.0,NEUTRAL
2026-04-10T13:45:54.681364,1775803500,btc-updown-5m-1775803500,BUY,0.74,10,20,0.0,NEUTRAL
2026-04-10T13:46:05.332841,1775803500,btc-updown-5m-1775803500,SELL,0.75,10,10,0.0,NEUTRAL
2026-04-10T13:46:37.337007,1775803500,btc-updown-5m-1775803500,SELL,0.78,10,0,0.0,NEUTRAL
2026-04-10T13:47:09.368014,1775803500,btc-updown-5m-1775803500,SELL,0.88,10,-10,0.0,NEUTRAL
2026-04-10T13:47:30.634701,1775803500,btc-updown-5m-1775803500,BUY,0.87,10,0,-0.05,BEARISH_DIV
2026-04-10T13:47:41.302510,1775803500,btc-updown-5m-1775803500,SELL,0.89,10,-10,-0.05,BEARISH_DIV
2026-04-10T13:48:23.853902,1775803500,btc-updown-5m-1775803500,BUY,0.86,10,0,-0.05,BEARISH_DIV
2026-04-10T13:48:55.903964,1775803500,btc-updown-5m-1775803500,SELL,0.88,10,-10,0.0,NEUTRAL
2026-04-10T13:49:06.534030,1775803500,btc-updown-5m-1775803500,BUY,0.93,10,0,0.05,STRONG_BULL
2026-04-10T13:50:23.490451,1775803800,btc-updown-5m-1775803800,BUY,0.61,10,10,-0.05,STRONG_BEAR
2026-04-10T13:50:44.731711,1775803800,btc-updown-5m-1775803800,SELL,0.59,10,0,-0.05,STRONG_BEAR
2026-04-10T13:50:55.364552,1775803800,btc-updown-5m-1775803800,BUY,0.69,10,10,-0.05,STRONG_BEAR
2026-04-10T13:51:16.687348,1775803800,btc-updown-5m-1775803800,SELL,0.69,10,0,-0.05,STRONG_BEAR
2026-04-10T13:51:27.347222,1775803800,btc-updown-5m-1775803800,BUY,0.69,10,10,-0.05,STRONG_BEAR
2026-04-10T13:51:59.391017,1775803800,btc-updown-5m-1775803800,SELL,0.65,10,0,-0.05,STRONG_BEAR
2026-04-10T13:52:10.049717,1775803800,btc-updown-5m-1775803800,BUY,0.66,10,10,-0.05,STRONG_BEAR
2026-04-10T13:53:13.979986,1775803800,btc-updown-5m-1775803800,SELL,0.67,10,0,-0.05,STRONG_BEAR
2026-04-10T13:53:24.609152,1775803800,btc-updown-5m-1775803800,BUY,0.66,10,10,-0.05,STRONG_BEAR
2026-04-10T13:54:07.181396,1775803800,btc-updown-5m-1775803800,SELL,0.65,10,0,-0.05,STRONG_BEAR
2026-04-10T13:55:23.997163,1775804100,btc-updown-5m-1775804100,BUY,0.66,10,10,-0.05,STRONG_BEAR
2026-04-10T13:55:34.632930,1775804100,btc-updown-5m-1775804100,SELL,0.68,10,0,-0.05,STRONG_BEAR
2026-04-10T13:56:06.576820,1775804100,btc-updown-5m-1775804100,BUY,0.76,10,10,-0.01,BEARISH
2026-04-10T13:56:17.232504,1775804100,btc-updown-5m-1775804100,SELL,0.7,10,0,-0.05,STRONG_BEAR
2026-04-10T13:56:38.480911,1775804100,btc-updown-5m-1775804100,BUY,0.73,10,10,-0.01,BEARISH
2026-04-10T13:56:49.130388,1775804100,btc-updown-5m-1775804100,SELL,0.71,10,0,-0.01,BEARISH
2026-04-10T13:57:31.687949,1775804100,btc-updown-5m-1775804100,BUY,0.74,10,10,-0.05,STRONG_BEAR
2026-04-10T13:57:42.338931,1775804100,btc-updown-5m-1775804100,SELL,0.69,10,0,-0.05,STRONG_BEAR
2026-04-10T13:58:14.301819,1775804100,btc-updown-5m-1775804100,SELL,0.72,10,-10,-0.05,STRONG_BEAR
2026-04-10T13:58:35.575326,1775804100,btc-updown-5m-1775804100,BUY,0.77,10,0,-0.05,STRONG_BEAR
2026-04-10T13:58:56.868355,1775804100,btc-updown-5m-1775804100,SELL,0.69,10,-10,-0.05,STRONG_BEAR
2026-04-10T13:59:07.497736,1775804100,btc-updown-5m-1775804100,BUY,0.71,10,0,-0.05,STRONG_BEAR
2026-04-10T14:00:22.003558,1775804400,btc-updown-5m-1775804400,SELL,0.68,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:00:53.994763,1775804400,btc-updown-5m-1775804400,SELL,0.82,10,-20,0.0,NEUTRAL
2026-04-10T14:01:04.659826,1775804400,btc-updown-5m-1775804400,BUY,0.81,10,-10,0.0,NEUTRAL
2026-04-10T14:01:36.660092,1775804400,btc-updown-5m-1775804400,SELL,0.79,10,-20,-0.01,BEARISH
2026-04-10T14:02:19.331512,1775804400,btc-updown-5m-1775804400,BUY,0.86,10,-10,0.05,STRONG_BULL
2026-04-10T14:02:40.604914,1775804400,btc-updown-5m-1775804400,SELL,0.76,10,-20,0.01,BULLISH
2026-04-10T14:02:51.258393,1775804400,btc-updown-5m-1775804400,BUY,0.78,10,-10,0.0,NEUTRAL
2026-04-10T14:03:12.567216,1775804400,btc-updown-5m-1775804400,SELL,0.73,10,-20,-0.01,BEARISH
2026-04-10T14:04:16.563523,1775804400,btc-updown-5m-1775804400,BUY,0.81,10,-10,0.0,NEUTRAL
2026-04-10T14:04:27.216857,1775804400,btc-updown-5m-1775804400,SELL,0.77,10,-20,0.0,NEUTRAL
2026-04-10T14:05:01.099089,1775804400,btc-updown-5m-1775804400,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T14:05:22.794474,1775804700,btc-updown-5m-1775804700,BUY,0.73,10,10,-0.01,BEARISH
2026-04-10T14:06:05.387545,1775804700,btc-updown-5m-1775804700,SELL,0.67,10,0,-0.05,STRONG_BEAR
2026-04-10T14:06:16.010990,1775804700,btc-updown-5m-1775804700,BUY,0.67,10,10,-0.05,STRONG_BEAR
2026-04-10T14:06:37.312829,1775804700,btc-updown-5m-1775804700,SELL,0.68,10,0,-0.05,STRONG_BEAR
2026-04-10T14:06:47.936195,1775804700,btc-updown-5m-1775804700,BUY,0.66,10,10,-0.05,STRONG_BEAR
2026-04-10T14:07:09.203380,1775804700,btc-updown-5m-1775804700,SELL,0.65,10,0,-0.05,STRONG_BEAR
2026-04-10T14:07:30.485060,1775804700,btc-updown-5m-1775804700,BUY,0.67,10,10,-0.05,STRONG_BEAR
2026-04-10T14:08:02.517229,1775804700,btc-updown-5m-1775804700,SELL,0.63,10,0,-0.05,STRONG_BEAR
2026-04-10T14:08:13.190378,1775804700,btc-updown-5m-1775804700,BUY,0.69,10,10,-0.05,STRONG_BEAR
2026-04-10T14:08:45.255508,1775804700,btc-updown-5m-1775804700,BUY,0.57,10,20,-0.05,STRONG_BEAR
2026-04-10T14:08:55.958772,1775804700,btc-updown-5m-1775804700,SELL,0.58,10,10,-0.05,STRONG_BEAR
2026-04-10T14:09:27.868066,1775804700,btc-updown-5m-1775804700,BUY,0.52,10,20,-0.05,STRONG_BEAR
2026-04-10T14:10:01.686516,1775804700,btc-updown-5m-1775804700,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T14:10:23.384498,1775805000,btc-updown-5m-1775805000,SELL,0.76,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:10:34.021218,1775805000,btc-updown-5m-1775805000,BUY,0.82,10,0,-0.01,BEARISH
2026-04-10T14:10:55.286754,1775805000,btc-updown-5m-1775805000,SELL,0.81,10,-10,-0.01,BEARISH
2026-04-10T14:11:16.581457,1775805000,btc-updown-5m-1775805000,BUY,0.83,10,0,0.0,NEUTRAL
2026-04-10T14:11:27.273449,1775805000,btc-updown-5m-1775805000,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:12:09.899911,1775805000,btc-updown-5m-1775805000,BUY,0.82,10,0,0.0,NEUTRAL
2026-04-10T14:12:31.247131,1775805000,btc-updown-5m-1775805000,SELL,0.75,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:12:41.942731,1775805000,btc-updown-5m-1775805000,BUY,0.81,10,0,-0.01,BEARISH
2026-04-10T14:13:03.294789,1775805000,btc-updown-5m-1775805000,SELL,0.73,10,-10,-0.01,BEARISH
2026-04-10T14:13:24.607248,1775805000,btc-updown-5m-1775805000,BUY,0.77,10,0,-0.01,BEARISH
2026-04-10T14:13:56.496215,1775805000,btc-updown-5m-1775805000,BUY,0.59,10,10,-0.05,STRONG_BEAR
2026-04-10T14:14:07.183451,1775805000,btc-updown-5m-1775805000,SELL,0.58,10,0,-0.05,STRONG_BEAR
2026-04-10T14:14:28.489758,1775805000,btc-updown-5m-1775805000,BUY,0.71,10,10,-0.01,BEARISH
2026-04-10T14:15:02.339673,1775805000,btc-updown-5m-1775805000,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T14:15:24.121020,1775805300,btc-updown-5m-1775805300,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:16:06.639918,1775805300,btc-updown-5m-1775805300,SELL,0.78,10,-20,-0.05,STRONG_BEAR
2026-04-10T14:16:38.635764,1775805300,btc-updown-5m-1775805300,BUY,0.88,10,-10,0.0,NEUTRAL
2026-04-10T14:16:49.273741,1775805300,btc-updown-5m-1775805300,SELL,0.85,10,-20,0.0,NEUTRAL
2026-04-10T14:17:10.508369,1775805300,btc-updown-5m-1775805300,BUY,0.85,10,-10,0.01,BULLISH
2026-04-10T14:17:21.119543,1775805300,btc-updown-5m-1775805300,SELL,0.86,10,-20,0.01,BULLISH
2026-04-10T14:17:42.375348,1775805300,btc-updown-5m-1775805300,BUY,0.87,10,-10,0.0,NEUTRAL
2026-04-10T14:18:03.736004,1775805300,btc-updown-5m-1775805300,SELL,0.87,10,-20,0.01,BULLISH
2026-04-10T14:18:35.574726,1775805300,btc-updown-5m-1775805300,BUY,0.98,10,-10,0.05,STRONG_BULL
2026-04-10T14:18:46.234330,1775805300,btc-updown-5m-1775805300,SELL,0.89,10,-20,0.0,NEUTRAL
2026-04-10T14:19:07.493427,1775805300,btc-updown-5m-1775805300,BUY,0.97,10,-10,0.05,STRONG_BULL
2026-04-10T14:19:28.769700,1775805300,btc-updown-5m-1775805300,SELL,0.9,10,-20,0.0,NEUTRAL
2026-04-10T14:20:02.612622,1775805300,btc-updown-5m-1775805300,SETTLE,1.0,20,0,0.0,UP
2026-04-10T14:20:34.997842,1775805600,btc-updown-5m-1775805600,SELL,0.82,10,-10,0.0,NEUTRAL
2026-04-10T14:21:06.888766,1775805600,btc-updown-5m-1775805600,BUY,0.86,10,0,0.05,STRONG_BULL
2026-04-10T14:21:38.784456,1775805600,btc-updown-5m-1775805600,SELL,0.81,10,-10,0.0,NEUTRAL
2026-04-10T14:21:49.440706,1775805600,btc-updown-5m-1775805600,BUY,0.8,10,0,0.0,NEUTRAL
2026-04-10T14:22:10.802375,1775805600,btc-updown-5m-1775805600,SELL,0.73,10,-10,-0.01,BEARISH
2026-04-10T14:22:32.061291,1775805600,btc-updown-5m-1775805600,BUY,0.79,10,0,0.01,BULLISH
2026-04-10T14:22:42.682604,1775805600,btc-updown-5m-1775805600,SELL,0.8,10,-10,0.01,BULLISH
2026-04-10T14:23:04.165782,1775805600,btc-updown-5m-1775805600,BUY,0.8,10,0,0.01,BULLISH
2026-04-10T14:23:46.658580,1775805600,btc-updown-5m-1775805600,SELL,0.54,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:24:07.935454,1775805600,btc-updown-5m-1775805600,BUY,0.63,10,0,-0.05,STRONG_BEAR
2026-04-10T14:24:29.263644,1775805600,btc-updown-5m-1775805600,SELL,0.68,10,-10,-0.01,BEARISH
2026-04-10T14:25:00.241789,1775805600,btc-updown-5m-1775805600,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T14:25:21.937158,1775805900,btc-updown-5m-1775805900,SELL,0.74,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:25:32.601283,1775805900,btc-updown-5m-1775805900,BUY,0.73,10,0,-0.05,STRONG_BEAR
2026-04-10T14:25:53.905671,1775805900,btc-updown-5m-1775805900,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:26:04.513873,1775805900,btc-updown-5m-1775805900,BUY,0.8,10,0,-0.01,BEARISH
2026-04-10T14:26:25.791214,1775805900,btc-updown-5m-1775805900,SELL,0.66,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:26:47.025629,1775805900,btc-updown-5m-1775805900,BUY,0.7,10,0,-0.05,STRONG_BEAR
2026-04-10T14:26:57.665512,1775805900,btc-updown-5m-1775805900,SELL,0.72,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:27:29.471162,1775805900,btc-updown-5m-1775805900,BUY,0.76,10,0,-0.01,BEARISH
2026-04-10T14:28:11.954389,1775805900,btc-updown-5m-1775805900,SELL,0.63,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:28:43.850387,1775805900,btc-updown-5m-1775805900,BUY,0.72,10,0,0.0,NEUTRAL
2026-04-10T14:28:54.465724,1775805900,btc-updown-5m-1775805900,SELL,0.7,10,-10,-0.01,BEARISH
2026-04-10T14:29:26.376670,1775805900,btc-updown-5m-1775805900,BUY,0.77,10,0,-0.01,BEARISH
2026-04-10T14:30:45.774282,1775806200,btc-updown-5m-1775806200,BUY,0.75,10,10,-0.01,BEARISH
2026-04-10T14:31:17.678267,1775806200,btc-updown-5m-1775806200,BUY,0.6,10,20,-0.05,STRONG_BEAR
2026-04-10T14:31:28.325970,1775806200,btc-updown-5m-1775806200,SELL,0.62,10,10,-0.05,STRONG_BEAR
2026-04-10T14:32:00.189224,1775806200,btc-updown-5m-1775806200,SELL,0.72,10,0,-0.01,BEARISH
2026-04-10T14:32:10.837930,1775806200,btc-updown-5m-1775806200,BUY,0.71,10,10,-0.01,BEARISH
2026-04-10T14:32:32.097642,1775806200,btc-updown-5m-1775806200,SELL,0.74,10,0,-0.01,BEARISH
2026-04-10T14:32:42.723009,1775806200,btc-updown-5m-1775806200,BUY,0.88,10,10,0.0,NEUTRAL
2026-04-10T14:33:03.969488,1775806200,btc-updown-5m-1775806200,SELL,0.83,10,0,0.0,NEUTRAL
2026-04-10T14:33:35.825495,1775806200,btc-updown-5m-1775806200,SELL,0.91,10,-10,0.0,NEUTRAL
2026-04-10T14:33:57.061562,1775806200,btc-updown-5m-1775806200,BUY,0.95,10,0,0.0,NEUTRAL
2026-04-10T14:34:18.348212,1775806200,btc-updown-5m-1775806200,SELL,0.9,10,-10,0.0,NEUTRAL
2026-04-10T14:34:28.967319,1775806200,btc-updown-5m-1775806200,BUY,0.89,10,0,0.0,NEUTRAL
2026-04-10T14:35:21.728369,1775806500,btc-updown-5m-1775806500,BUY,0.84,10,10,0.0,NEUTRAL
2026-04-10T14:35:53.617937,1775806500,btc-updown-5m-1775806500,BUY,0.7,10,20,0.0,NEUTRAL
2026-04-10T14:36:04.242943,1775806500,btc-updown-5m-1775806500,SELL,0.71,10,10,0.0,NEUTRAL
2026-04-10T14:36:36.095101,1775806500,btc-updown-5m-1775806500,SELL,0.74,10,0,0.0,NEUTRAL
2026-04-10T14:36:46.717705,1775806500,btc-updown-5m-1775806500,BUY,0.74,10,10,0.0,NEUTRAL
2026-04-10T14:37:07.986236,1775806500,btc-updown-5m-1775806500,SELL,0.87,10,0,0.05,STRONG_BULL
2026-04-10T14:37:29.218442,1775806500,btc-updown-5m-1775806500,BUY,0.84,10,10,0.0,NEUTRAL
2026-04-10T14:38:11.726854,1775806500,btc-updown-5m-1775806500,SELL,0.84,10,0,0.0,NEUTRAL
2026-04-10T14:38:22.351359,1775806500,btc-updown-5m-1775806500,BUY,0.83,10,10,0.0,NEUTRAL
2026-04-10T14:39:04.856033,1775806500,btc-updown-5m-1775806500,BUY,0.8,10,20,0.0,NEUTRAL
2026-04-10T14:40:02.258998,1775806500,btc-updown-5m-1775806500,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T14:40:34.548303,1775806800,btc-updown-5m-1775806800,BUY,0.7,10,10,-0.05,STRONG_BEAR
2026-04-10T14:40:55.814863,1775806800,btc-updown-5m-1775806800,SELL,0.69,10,0,-0.05,STRONG_BEAR
2026-04-10T14:41:06.420785,1775806800,btc-updown-5m-1775806800,BUY,0.75,10,10,-0.01,BEARISH
2026-04-10T14:41:27.709192,1775806800,btc-updown-5m-1775806800,SELL,0.81,10,0,-0.01,BEARISH
2026-04-10T14:41:38.350542,1775806800,btc-updown-5m-1775806800,BUY,0.8,10,10,-0.01,BEARISH
2026-04-10T14:42:20.863350,1775806800,btc-updown-5m-1775806800,BUY,0.69,10,20,-0.05,STRONG_BEAR
2026-04-10T14:42:52.723593,1775806800,btc-updown-5m-1775806800,SELL,0.68,10,10,-0.05,STRONG_BEAR
2026-04-10T14:43:24.571419,1775806800,btc-updown-5m-1775806800,SELL,0.73,10,0,-0.05,STRONG_BEAR
2026-04-10T14:43:35.211888,1775806800,btc-updown-5m-1775806800,BUY,0.72,10,10,-0.05,STRONG_BEAR
2026-04-10T14:44:07.157103,1775806800,btc-updown-5m-1775806800,SELL,0.72,10,0,-0.05,STRONG_BEAR
2026-04-10T14:44:28.428198,1775806800,btc-updown-5m-1775806800,BUY,0.71,10,10,-0.05,STRONG_BEAR
2026-04-10T14:45:02.028578,1775806800,btc-updown-5m-1775806800,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T14:45:23.728727,1775807100,btc-updown-5m-1775807100,SELL,0.79,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:45:34.352347,1775807100,btc-updown-5m-1775807100,BUY,0.79,10,0,-0.05,STRONG_BEAR
2026-04-10T14:46:16.866141,1775807100,btc-updown-5m-1775807100,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:46:27.501644,1775807100,btc-updown-5m-1775807100,BUY,0.72,10,0,-0.05,STRONG_BEAR
2026-04-10T14:46:59.374316,1775807100,btc-updown-5m-1775807100,SELL,0.7,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:47:41.864030,1775807100,btc-updown-5m-1775807100,SELL,0.74,10,-20,-0.05,STRONG_BEAR
2026-04-10T14:48:34.991017,1775807100,btc-updown-5m-1775807100,BUY,0.77,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:49:06.879277,1775807100,btc-updown-5m-1775807100,BUY,0.6,10,0,-0.05,STRONG_BEAR
2026-04-10T14:49:17.512457,1775807100,btc-updown-5m-1775807100,SELL,0.6,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:50:01.689176,1775807100,btc-updown-5m-1775807100,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T14:50:34.005745,1775807400,btc-updown-5m-1775807400,BUY,0.7,10,10,-0.05,STRONG_BEAR
2026-04-10T14:51:16.451602,1775807400,btc-updown-5m-1775807400,BUY,0.6,10,20,-0.05,STRONG_BEAR
2026-04-10T14:51:48.362512,1775807400,btc-updown-5m-1775807400,SELL,0.5,10,10,-0.05,STRONG_BEAR
2026-04-10T14:51:58.984409,1775807400,btc-updown-5m-1775807400,BUY,0.52,10,20,-0.05,STRONG_BEAR
2026-04-10T14:55:02.050745,1775807400,btc-updown-5m-1775807400,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T14:55:23.767764,1775807700,btc-updown-5m-1775807700,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:56:06.262565,1775807700,btc-updown-5m-1775807700,BUY,0.78,10,0,-0.05,STRONG_BEAR
2026-04-10T14:56:48.758811,1775807700,btc-updown-5m-1775807700,SELL,0.78,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:57:20.590099,1775807700,btc-updown-5m-1775807700,SELL,0.83,10,-20,-0.05,STRONG_BEAR
2026-04-10T14:57:41.850718,1775807700,btc-updown-5m-1775807700,BUY,0.88,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:57:52.483312,1775807700,btc-updown-5m-1775807700,SELL,0.9,10,-20,-0.05,STRONG_BEAR
2026-04-10T14:58:13.728872,1775807700,btc-updown-5m-1775807700,BUY,0.96,10,-10,0.0,NEUTRAL
2026-04-10T14:58:24.343603,1775807700,btc-updown-5m-1775807700,SELL,0.93,10,-20,0.0,NEUTRAL
2026-04-10T14:58:45.581112,1775807700,btc-updown-5m-1775807700,BUY,0.83,10,-10,-0.05,STRONG_BEAR
2026-04-10T14:59:06.850663,1775807700,btc-updown-5m-1775807700,SELL,0.77,10,-20,-0.05,STRONG_BEAR
2026-04-10T14:59:17.500782,1775807700,btc-updown-5m-1775807700,BUY,0.8,10,-10,-0.05,STRONG_BEAR
2026-04-10T15:00:01.652195,1775807700,btc-updown-5m-1775807700,SETTLE,1.0,10,0,0.0,UP
2026-04-10T15:00:23.396061,1775808000,btc-updown-5m-1775808000,SELL,0.86,10,-10,0.05,STRONG_BULL
2026-04-10T15:00:34.028017,1775808000,btc-updown-5m-1775808000,BUY,0.8,10,0,0.0,NEUTRAL
2026-04-10T15:01:05.847561,1775808000,btc-updown-5m-1775808000,SELL,0.78,10,-10,0.0,NEUTRAL
2026-04-10T15:01:37.777610,1775808000,btc-updown-5m-1775808000,SELL,0.81,10,-20,0.0,NEUTRAL
2026-04-10T15:01:48.396119,1775808000,btc-updown-5m-1775808000,BUY,0.8,10,-10,0.0,NEUTRAL
2026-04-10T15:02:09.625621,1775808000,btc-updown-5m-1775808000,SELL,0.73,10,-20,-0.01,BEARISH
2026-04-10T15:02:20.260908,1775808000,btc-updown-5m-1775808000,BUY,0.72,10,-10,-0.01,BEARISH
2026-04-10T15:02:41.514730,1775808000,btc-updown-5m-1775808000,SELL,0.8,10,-20,-0.01,BEARISH
2026-04-10T15:03:13.357027,1775808000,btc-updown-5m-1775808000,BUY,0.86,10,-10,-0.01,BEARISH
2026-04-10T15:03:45.201791,1775808000,btc-updown-5m-1775808000,BUY,0.71,10,0,0.0,NEUTRAL
2026-04-10T15:04:17.171199,1775808000,btc-updown-5m-1775808000,SELL,0.5,10,-10,-0.05,STRONG_BEAR
2026-04-10T15:05:01.396376,1775808000,btc-updown-5m-1775808000,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T15:07:41.096293,1775808300,btc-updown-5m-1775808600,BUY,0.68,10,10,-0.05,BEARISH_DIV
2026-04-10T15:07:51.713167,1775808300,btc-updown-5m-1775808600,SELL,0.63,10,0,-0.05,BEARISH_DIV
2026-04-10T15:08:23.588712,1775808300,btc-updown-5m-1775808600,SELL,0.66,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:10:00.865265,1775808300,btc-updown-5m-1775808600,SETTLE,1.0,10,0,0.0,UP
2026-04-10T15:10:22.572146,1775808600,btc-updown-5m-1775808600,SELL,0.65,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:10:33.184825,1775808600,btc-updown-5m-1775808600,BUY,0.67,10,0,-0.05,BEARISH_DIV
2026-04-10T15:10:54.460608,1775808600,btc-updown-5m-1775808600,SELL,0.69,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:11:26.310787,1775808600,btc-updown-5m-1775808600,SELL,0.84,10,-20,-0.05,BEARISH_DIV
2026-04-10T15:11:47.587300,1775808600,btc-updown-5m-1775808600,BUY,0.84,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:12:08.796275,1775808600,btc-updown-5m-1775808600,SELL,0.82,10,-20,-0.05,BEARISH_DIV
2026-04-10T15:12:30.058839,1775808600,btc-updown-5m-1775808600,BUY,0.84,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:12:40.688489,1775808600,btc-updown-5m-1775808600,SELL,0.83,10,-20,-0.05,BEARISH_DIV
2026-04-10T15:13:44.479547,1775808600,btc-updown-5m-1775808600,BUY,0.85,10,-10,-0.05,BEARISH_DIV
2026-04-10T15:14:16.444117,1775808600,btc-updown-5m-1775808600,SELL,0.64,10,-20,0.0,NEUTRAL
2026-04-10T15:14:27.071905,1775808600,btc-updown-5m-1775808600,BUY,0.71,10,-10,-0.01,BEARISH
2026-04-10T15:15:00.619828,1775808600,btc-updown-5m-1775808600,SETTLE,1.0,10,0,0.0,UP
2026-04-10T15:15:22.323183,1775808900,btc-updown-5m-1775808900,BUY,0.7,10,10,0.0,NEUTRAL
2026-04-10T15:15:32.933215,1775808900,btc-updown-5m-1775808900,SELL,0.7,10,0,0.0,NEUTRAL
2026-04-10T15:15:54.165898,1775808900,btc-updown-5m-1775808900,BUY,0.73,10,10,0.0,NEUTRAL
2026-04-10T15:16:04.785424,1775808900,btc-updown-5m-1775808900,SELL,0.75,10,0,0.0,NEUTRAL
2026-04-10T15:16:26.077377,1775808900,btc-updown-5m-1775808900,BUY,0.81,10,10,0.05,BULLISH_DIV
2026-04-10T15:16:57.984324,1775808900,btc-updown-5m-1775808900,BUY,0.54,10,20,-0.05,STRONG_BEAR
2026-04-10T15:17:08.606598,1775808900,btc-updown-5m-1775808900,SELL,0.49,10,10,-0.05,STRONG_BEAR
2026-04-10T15:17:29.825609,1775808900,btc-updown-5m-1775808900,BUY,0.52,10,20,-0.05,STRONG_BEAR
2026-04-10T15:17:51.120019,1775808900,btc-updown-5m-1775808900,SELL,0.51,10,10,-0.05,STRONG_BEAR
2026-04-10T15:18:22.996217,1775808900,btc-updown-5m-1775808900,BUY,0.74,10,20,0.0,NEUTRAL
2026-04-10T15:18:33.618802,1775808900,btc-updown-5m-1775808900,SELL,0.75,10,10,0.0,NEUTRAL
2026-04-10T15:19:05.488881,1775808900,btc-updown-5m-1775808900,SELL,0.9,10,0,0.0,NEUTRAL
2026-04-10T15:19:16.103983,1775808900,btc-updown-5m-1775808900,BUY,0.89,10,10,0.0,NEUTRAL
2026-04-10T15:20:00.350011,1775808900,btc-updown-5m-1775808900,SETTLE,1.0,10,0,0.0,UP
2026-04-10T15:20:43.305434,1775809200,btc-updown-5m-1775809200,BUY,0.82,10,10,0.05,STRONG_BULL
2026-04-10T15:21:15.182632,1775809200,btc-updown-5m-1775809200,SELL,0.8,10,0,0.05,STRONG_BULL
2026-04-10T15:21:36.428459,1775809200,btc-updown-5m-1775809200,BUY,0.79,10,10,0.05,STRONG_BULL
2026-04-10T15:22:08.345333,1775809200,btc-updown-5m-1775809200,BUY,0.75,10,20,0.05,STRONG_BULL
2026-04-10T15:22:40.210768,1775809200,btc-updown-5m-1775809200,SELL,0.73,10,10,0.05,STRONG_BULL
2026-04-10T15:23:12.070794,1775809200,btc-updown-5m-1775809200,BUY,0.77,10,20,0.05,STRONG_BULL
2026-04-10T15:23:33.322630,1775809200,btc-updown-5m-1775809200,SELL,0.76,10,10,0.05,STRONG_BULL
2026-04-10T15:23:43.985334,1775809200,btc-updown-5m-1775809200,BUY,0.8,10,20,0.05,STRONG_BULL
2026-04-10T15:24:05.235722,1775809200,btc-updown-5m-1775809200,SELL,0.8,10,10,0.01,BULLISH
2026-04-10T15:25:00.069577,1775809200,btc-updown-5m-1775809200,SETTLE,1.0,10,0,0.0,UP
2026-04-10T15:25:43.161627,1775809500,btc-updown-5m-1775809500,SELL,0.8,10,-10,0.01,BULLISH
2026-04-10T15:26:15.033319,1775809500,btc-updown-5m-1775809500,BUY,0.91,10,0,0.05,STRONG_BULL
2026-04-10T15:26:46.901032,1775809500,btc-updown-5m-1775809500,BUY,0.73,10,10,0.01,BULLISH
2026-04-10T15:26:57.522668,1775809500,btc-updown-5m-1775809500,SELL,0.79,10,0,0.05,STRONG_BULL
2026-04-10T15:27:18.830525,1775809500,btc-updown-5m-1775809500,BUY,0.77,10,10,0.05,STRONG_BULL
2026-04-10T15:27:50.683881,1775809500,btc-updown-5m-1775809500,SELL,0.77,10,0,0.05,STRONG_BULL
